label,episode,opponent,seat,mine,theirs,rec_mine,rec_theirs,was_loss,won
PASTURE_TILT=1.0,episode-93788031-replay,Cary Jin,0,111956.0,113120.0,111947.0,113105.0,0
PASTURE_TILT=1.0,episode-93788202-replay,Jiayi Tang,1,125919.0,135892.0,125334.0,135865.0,0
PASTURE_TILT=1.0,episode-93788685-replay,iVl44d,1,112586.0,139308.0,117893.0,128973.0,0
PASTURE_TILT=1.0,episode-93789175-replay,Prajwal M,1,93155.0,92958.0,86219.0,86714.0,1
PASTURE_TILT=1.0,episode-93789664-replay,henri66,1,66519.0,39977.0,50449.0,39976.0,1
PASTURE_TILT=1.0,episode-93790138-replay,Rucbic,1,77390.0,65613.0,72191.0,65572.0,1
PASTURE_TILT=1.0,episode-93790617-replay,Filippo Gombac,1,143532.0,116335.0,143163.0,116270.0,1
PASTURE_TILT=1.0,episode-93791108-replay,Victor's Team,0,83044.0,65882.0,81944.0,65687.0,1
PASTURE_TILT=1.0,episode-93791598-replay,Feng Jiahui,0,126589.0,106386.0,126365.0,106249.0,1
PASTURE_TILT=1.0,episode-93792088-replay,Yanxi Jiang,1,126283.0,102952.0,126471.0,102814.0,1
PASTURE_TILT=1.0,episode-93792566-replay,larry54321zhao,0,79296.0,63383.0,68680.0,61370.0,1
PASTURE_TILT=1.0,episode-93793057-replay,Kerem Ercin,1,107254.0,95604.0,103662.0,87325.0,1
PASTURE_TILT=1.0,episode-93793530-replay,Aic,1,143253.0,117616.0,142410.0,117444.0,1
PASTURE_TILT=1.0,episode-93794083-replay,Shivam_2212,1,99931.0,90116.0,87476.0,76584.0,1
PASTURE_TILT=1.0,episode-93794494-replay,Mike Mordetsky,1,70837.0,58220.0,69973.0,58125.0,1
PASTURE_TILT=1.0,episode-93794969-replay,B.Pushpanjali,1,80281.0,73088.0,75046.0,71935.0,1
PASTURE_TILT=1.0,episode-93795455-replay,José Luis Gómezz,0,99244.0,91546.0,89966.0,81611.0,1
PASTURE_TILT=1.0,episode-93795935-replay,iVl44d,1,85400.0,75941.0,84783.0,75923.0,1
PASTURE_TILT=1.0,episode-93796422-replay,Bibek,1,67785.0,56957.0,67295.0,56895.0,1
PASTURE_TILT=1.0,episode-93796916-replay,Chaitanya Sonaje,0,81274.0,65373.0,79996.0,65330.0,1
PASTURE_TILT=1.0,episode-93797242-replay,David Estevez,0,81766.0,79851.0,81108.0,79798.0,1
PASTURE_TILT=1.0,episode-93797397-replay,Utkarsh Prakash Srivastava,0,89348.0,79191.0,79078.0,66470.0,1
PASTURE_TILT=1.0,episode-93797877-replay,Vernon Campbell,0,70468.0,64784.0,67768.0,64739.0,1
PASTURE_TILT=1.0,episode-93798356-replay,Garigariyong,0,83558.0,67637.0,73205.0,60882.0,1
PASTURE_TILT=1.0,episode-93799715-replay,We are Charlie Brown,1,66255.0,68018.0,65305.0,67987.0,0
PASTURE_TILT=1.0,episode-93800883-replay,vijaikm,1,71717.0,72619.0,70792.0,72588.0,0
PASTURE_TILT=1.0,episode-93806633-replay,Yeswanthperni,0,90024.0,89730.0,89837.0,89683.0,1
PASTURE_TILT=1.0,episode-93808591-replay,Kevin Zhao,0,87248.0,77037.0,87063.0,76990.0,1
PASTURE_TILT=1.0,episode-93814174-replay,zyvren,1,107535.0,104380.0,106169.0,104372.0,1
PASTURE_TILT=1.0,episode-93818931-replay,Jeff Marc E. Cadet,0,72918.0,87655.0,61212.0,86742.0,0
PASTURE_TILT=1.0,episode-93828203-replay,RuiFSPinto,1,118398.0,126444.0,100904.0,99307.0,0
PASTURE_TILT=1.0,episode-93831516-replay,Yogesh Jadhav,1,116576.0,131216.0,112151.0,111064.0,0
PASTURE_TILT=1.0,episode-93844070-replay,Prashant,1,55854.0,50650.0,50737.0,50649.0,1
PASTURE_TILT=1.0,episode-93851015-replay,Maksim Borisov,0,93276.0,97303.0,92834.0,97271.0,0
PASTURE_TILT=1.0,episode-93853779-replay,Vigneshwaran S,0,109962.0,99759.0,95707.0,84105.0,1
PASTURE_TILT=1.0,episode-93855245-replay,Shantanu Kesarkar,1,65502.0,62713.0,64257.0,62654.0,1
PASTURE_TILT=1.0,episode-93859704-replay,Alexander Kokshenin,0,101868.0,99065.0,101383.0,98972.0,1
PASTURE_TILT=1.0,episode-93871275-replay,Yuzu,0,102902.0,101543.0,102193.0,101508.0,1
PASTURE_TILT=1.0,episode-93877486-replay,Lorenzo Regalado,1,92220.0,86755.0,91387.0,86643.0,1
PASTURE_TILT=1.0,episode-93878312-replay,UmutUygurr,0,81949.0,78419.0,81382.0,78292.0,1
PASTURE_TILT=1.0,episode-93879128-replay,Aadi,0,70670.0,74434.0,70412.0,74404.0,0
PASTURE_TILT=1.0,episode-93882793-replay,Songyot P,0,130979.0,129474.0,130122.0,129422.0,1
PASTURE_TILT=1.0,episode-93888993-replay,Alexander Kokshenin,0,82109.0,78715.0,80296.0,78691.0,1
PASTURE_TILT=1.0,episode-93891311-replay,mandgeee,0,100531.0,121094.0,88669.0,102467.0,0
PASTURE_TILT=1.0,episode-93892452-replay,lime0001,1,117587.0,116278.0,117754.0,116227.0,1
PASTURE_TILT=1.0,episode-93899596-replay,winwinwin,0,98944.0,108969.0,105206.0,101755.0,0
PASTURE_TILT=1.0,episode-93902117-replay,Kers Aoyagi,0,101993.0,110573.0,101824.0,110555.0,0
PASTURE_TILT=1.0,episode-93918571-replay,automatylicza,0,105395.0,114036.0,104847.0,114009.0,0
PASTURE_TILT=1.0,episode-93932078-replay,The Coder Geek Squad Leader,0,91594.0,89690.0,80569.0,79251.0,1
PASTURE_TILT=1.0,episode-93935341-replay,kay.liechtenstein,0,51699.0,55875.0,51511.0,55841.0,0
PASTURE_TILT=1.0,episode-93939954-replay,Yuki.O,0,85376.0,82135.0,85894.0,82092.0,1
PASTURE_TILT=1.0,episode-93952248-replay,Gaurav_065,0,136916.0,134870.0,137096.0,134813.0,1
PASTURE_TILT=1.0,episode-93955019-replay,stpete_ishii,0,81807.0,76194.0,78047.0,76162.0,1
PASTURE_TILT=1.0,episode-93970672-replay,ikeuchy,0,94837.0,97432.0,81064.0,80497.0,0
PASTURE_TILT=1.0,episode-93976060-replay,Aqib Raza,1,95885.0,95817.0,88521.0,87525.0,1
PASTURE_TILT=1.0,episode-93991785-replay,Alejandro Ayestaran,1,91211.0,89051.0,80900.0,80374.0,1
PASTURE_TILT=1.0,episode-93991966-replay,yuki #2,1,102569.0,101387.0,101596.0,101346.0,1
PASTURE_TILT=1.0,episode-93993495-replay,Raef Guizani,0,57977.0,59583.0,58207.0,59567.0,0
PASTURE_TILT=1.0,episode-94008657-replay,Lynxx,1,67791.0,49430.0,52662.0,49416.0,1
PASTURE_TILT=1.0,episode-94021856-replay,Junior Sohou,1,83914.0,75721.0,78191.0,74677.0,1
PASTURE_TILT=1.0,episode-94032149-replay,Furious Monk,1,71889.0,92745.0,61491.0,91568.0,0
PASTURE_TILT=1.0,episode-94042066-replay,LE4VES,1,68487.0,67207.0,68484.0,67175.0,1
PASTURE_TILT=1.0,episode-94044651-replay,Daris Dzakwan Hoesien,1,95760.0,94690.0,87554.0,86670.0,1
PASTURE_TILT=1.0,episode-94050542-replay,InformaBook2,0,124904.0,145928.0,124914.0,145895.0,0
PASTURE_TILT=1.0,episode-94050652-replay,vladee,0,52165.0,52487.0,47973.0,52467.0,0
PASTURE_TILT=1.0,episode-94053099-replay,Hak,1,91831.0,105342.0,85365.0,91806.0,0
PASTURE_TILT=1.0,episode-94061291-replay,Wufang Hong,1,94734.0,99848.0,94914.0,99812.0,0
PASTURE_TILT=1.0,episode-94066652-replay,yotsutose,1,49720.0,41972.0,40675.0,41817.0,1
PASTURE_TILT=1.0,episode-94072692-replay,RuiFSPinto,0,133151.0,132326.0,133075.0,132266.0,1
PASTURE_TILT=1.0,episode-94079902-replay,NIklitaCheporev,1,129992.0,133196.0,129831.0,133177.0,0
PASTURE_TILT=1.0,episode-94083373-replay,Gebreab K. Zewdie,1,112462.0,116382.0,112752.0,116344.0,0
